Year;ECO;Games;WhiteWins;BlackWins;Draws
1958;E00;2;1;1;0
1958;E01;4;2;2;0
1958;E02;1;0;0;1
1958;E03;1;0;1;0
1958;E04;1;0;0;1
1958;E05;2;1;0;1
1958;E06;2;1;0;1
1958;E07;5;0;0;5
1958;E08;3;0;1;2
1958;E09;3;1;0;2
1958;E10;1;0;1;0
1958;E11;9;2;2;5
1958;E12;6;2;0;4
1958;E13;1;1;0;0
1958;E14;14;4;1;9
1958;E15;11;1;1;9
1958;E16;4;2;1;1
1958;E17;3;1;1;1
1958;E18;4;3;0;1
1958;E19;5;0;1;4
1958;E20;1;0;0;1
1958;E21;1;1;0;0
1958;E22;1;1;0;0
1958;E25;2;0;0;2
1958;E26;3;0;2;1
1958;E27;1;0;1;0
1958;E28;4;1;1;2
1958;E29;2;0;1;1
1958;E30;6;0;2;4
1958;E31;6;0;1;5
1958;E33;2;0;1;1
1958;E34;1;0;0;1
1958;E37;1;0;0;1
1958;E38;1;0;1;0
1958;E39;8;1;4;3
1958;E40;6;5;0;1
1958;E41;6;3;0;3
1958;E42;5;1;3;1
1958;E43;12;5;3;4
1958;E44;1;1;0;0
1958;E45;5;1;1;3
1958;E46;9;2;3;4
1958;E47;1;0;1;0
1958;E48;1;0;0;1
1958;E49;3;2;0;1
1958;E50;2;0;2;0
1958;E51;2;2;0;0
1958;E52;6;3;1;2
1958;E53;3;2;0;1
1958;E54;13;5;3;5
1958;E55;13;3;1;9
1958;E56;5;2;1;2
1958;E57;1;0;0;1
1958;E58;6;0;1;5
1958;E59;26;11;5;10
1958;E60;18;7;6;5
1958;E61;11;2;3;6
1958;E62;12;2;4;6
1958;E63;13;6;2;5
1958;E64;9;2;1;6
1958;E65;16;5;3;8
1958;E66;19;9;3;7
1958;E67;3;0;2;1
1958;E68;15;4;3;8
1958;E69;19;9;5;5
1958;E70;11;3;3;5
1958;E72;4;0;2;2
1958;E73;8;2;3;3
1958;E74;7;1;1;5
1958;E75;1;0;0;1
1958;E76;5;4;0;1
1958;E77;1;0;1;0
1958;E79;6;0;2;4
1958;E80;12;6;0;6
1958;E81;23;10;3;10
1958;E86;11;2;4;5
1958;E87;10;6;3;1
1958;E88;5;1;1;3
1958;E89;9;3;3;3
1958;E90;3;1;1;1
1958;E91;8;4;3;1
1958;E92;10;3;3;4
1958;E93;4;2;0;2
1958;E94;8;1;4;3
1958;E95;10;3;2;5
1958;E96;2;1;1;0
1958;E97;4;1;1;2
1958;E99;1;0;0;1
1959;A00;5;2;1;2
1959;A02;1;0;1;0
1959;A03;8;0;3;5
1959;A04;3;0;0;3
1959;A05;3;1;1;1
1959;A07;6;0;1;5
1959;A08;7;1;4;2
1959;A09;3;1;1;1
1959;A11;5;1;1;3
1959;A12;1;0;1;0
1959;A13;6;2;2;2
1959;A14;2;1;0;1
1959;A15;1;0;1;0
1959;A16;9;4;3;2
1959;A17;1;0;0;1
1959;A18;1;0;0;1
1959;A20;1;0;0;1
1959;A21;8;2;4;2
1959;A23;2;1;0;1
1959;A24;4;1;0;3
1959;A25;6;3;1;2
1959;A26;5;1;2;2
1959;A27;1;1;0;0
1959;A28;3;1;1;1
1959;A29;8;4;2;2
1959;A30;9;3;2;4
1959;A31;1;0;0;1
1959;A32;3;1;1;1
1959;A33;2;0;0;2
1959;A34;9;3;2;4
1959;A35;4;2;0;2
1959;A36;16;2;3;11
1959;A37;11;5;0;6
1959;A38;3;1;1;1
1959;A39;2;0;1;1
1959;A40;4;0;2;2
1959;A41;1;1;0;0
1959;A42;6;4;1;1
1959;A43;9;3;3;3
1959;A44;6;1;4;1
1959;A45;4;0;2;2
1959;A46;5;1;1;3
1959;A47;1;0;0;1
1959;A48;9;2;3;4
1959;A49;8;3;2;3
1959;A50;3;1;1;1
1959;A51;1;0;0;1
1959;A52;1;0;0;1
1959;A53;11;2;0;9
1959;A54;6;3;1;2
1959;A55;5;3;0;2
1959;A56;6;2;2;2
1959;A60;2;1;0;1
1959;A61;9;2;3;4
1959;A62;4;1;2;1
1959;A63;3;0;3;0
1959;A65;1;1;0;0
1959;A67;5;4;1;0
1959;A68;1;0;1;0
1959;A69;2;0;2;0
1959;A70;6;1;3;2
1959;A71;6;2;2;2
1959;A72;3;2;0;1
1959;A73;4;2;0;2
1959;A77;1;0;0;1
1959;A78;4;1;2;1
1959;A79;1;0;0;1
1959;A80;6;3;2;1
1959;A81;1;0;0;1
1959;A84;3;3;0;0
1959;A85;6;5;1;0
1959;A86;1;0;1;0
1959;A87;1;0;1;0
1959;A88;2;0;1;1
1959;A89;4;1;1;2
1959;A90;9;3;1;5
1959;A92;1;1;0;0
1959;A93;1;1;0;0
1959;A96;2;1;0;1
1959;A97;4;2;0;2
1959;A98;1;0;0;1
1959;A99;2;0;1;1
1959;B00;4;1;2;1
1959;B01;9;4;0;5
1959;B02;6;0;3;3
1959;B03;1;0;1;0
1959;B04;1;1;0;0
1959;B05;1;1;0;0
1959;B06;11;2;5;4
1959;B07;7;2;1;4
1959;B08;5;2;1;2
1959;B09;2;1;1;0
1959;B10;2;1;0;1
1959;B11;20;4;6;10
1959;B12;4;2;0;2
1959;B14;2;0;2;0
1959;B15;4;1;1;2
1959;B16;8;6;0;2
1959;B17;4;0;1;3
1959;B19;5;1;2;2
1959;B20;4;0;3;1
1959;B22;11;2;4;5
1959;B23;5;1;2;2
1959;B24;3;1;1;1
1959;B25;4;1;0;3
1959;B26;5;1;4;0
1959;B27;5;0;2;3
1959;B28;5;0;4;1
1959;B29;4;1;0;3
1959;B30;8;4;1;3
1959;B31;5;0;1;4
1959;B32;4;1;1;2
1959;B33;3;0;3;0
1959;B34;6;3;2;1
1959;B35;4;1;2;1
1959;B36;10;3;2;5
1959;B37;2;1;0;1
1959;B38;2;0;0;2
1959;B39;3;0;2;1
1959;B40;9;3;1;5
1959;B41;17;6;7;4
1959;B42;10;3;1;6
1959;B43;22;6;9;7
1959;B44;2;1;0;1
1959;B45;6;3;1;2
1959;B46;3;1;1;1
1959;B47;8;1;4;3
1959;B48;18;4;6;8
1959;B49;1;0;0;1
1959;B50;6;0;2;4
1959;B51;1;0;0;1
1959;B52;9;0;3;6
1959;B53;4;1;2;1
1959;B55;6;1;5;0
1959;B57;5;2;1;2
1959;B58;3;1;1;1
1959;B59;1;0;0;1
1959;B60;3;0;0;3
1959;B61;1;0;1;0
1959;B62;4;1;3;0
1959;B63;8;5;1;2
1959;B64;2;1;1;0
1959;B65;4;0;0;4
1959;B66;3;1;1;1
1959;B67;4;2;0;2
1959;B68;1;0;1;0
1959;B70;1;0;1;0
1959;B71;2;1;0;1
1959;B72;1;0;0;1
1959;B73;9;3;4;2
1959;B74;3;0;1;2
1959;B76;2;0;0;2
1959;B77;8;3;1;4
1959;B80;1;0;0;1
1959;B82;2;1;0;1
1959;B84;9;2;4;3
1959;B85;4;2;0;2
1959;B86;5;2;3;0
1959;B87;10;0;6;4
1959;B88;13;7;2;4
1959;B89;2;0;0;2
1959;B90;1;0;0;1
1959;B91;1;0;0;1
1959;B92;13;6;5;2
1959;B93;8;3;4;1
1959;B94;11;2;6;3
1959;B95;5;0;3;2
1959;B96;18;6;5;7
1959;B98;2;1;0;1
1959;B99;15;4;6;5
1959;C00;6;1;1;4
1959;C01;5;1;1;3
1959;C02;7;3;3;1
1959;C03;1;1;0;0
1959;C04;1;0;0;1
1959;C05;1;1;0;0
1959;C06;5;0;4;1
1959;C07;1;1;0;0
1959;C08;2;0;1;1
1959;C09;3;1;0;2
1959;C10;5;2;0;3
1959;C12;1;0;0;1
1959;C13;2;0;0;2
1959;C14;4;1;2;1
1959;C15;5;4;1;0
1959;C16;5;1;2;2
1959;C17;1;0;1;0
1959;C18;9;5;1;3
1959;C19;4;2;0;2
1959;C22;1;1;0;0
1959;C25;1;0;1;0
1959;C27;1;0;1;0
1959;C31;1;0;0;1
1959;C32;2;1;1;0
1959;C34;1;0;0;1
1959;C35;1;0;0;1
1959;C36;4;1;1;2
1959;C39;2;2;0;0
1959;C41;4;1;1;2
1959;C42;4;3;0;1
1959;C43;7;3;1;3
1959;C44;10;5;1;4
1959;C45;1;0;0;1
1959;C47;4;0;0;4
1959;C48;1;0;0;1
1959;C49;4;0;0;4
1959;C50;1;0;1;0
1959;C53;1;0;1;0
1959;C55;1;0;1;0
1959;C56;7;3;4;0
1959;C58;2;1;1;0
1959;C59;1;0;0;1
1959;C61;1;0;0;1
1959;C63;4;3;1;0
1959;C64;3;2;0;1
1959;C65;5;1;3;1
1959;C66;1;0;0;1
1959;C67;1;0;0;1
1959;C68;1;0;0;1
1959;C70;8;3;1;4
1959;C71;2;2;0;0
1959;C72;1;0;0;1
1959;C73;2;1;1;0
1959;C74;1;1;0;0
1959;C75;7;3;3;1
1959;C76;10;5;0;5
1959;C77;5;2;0;3
1959;C78;2;0;1;1
1959;C79;2;1;0;1
1959;C80;1;1;0;0
1959;C81;3;2;0;1
1959;C83;3;2;0;1
1959;C84;5;2;1;2
1959;C85;7;2;2;3
1959;C86;5;0;1;4
1959;C87;6;2;1;3
1959;C88;2;1;0;1
1959;C89;5;3;2;0
1959;C90;4;3;0;1
1959;C91;1;1;0;0
1959;C92;17;8;4;5
1959;C95;4;2;2;0
1959;C96;5;4;0;1
1959;C97;17;11;1;5
1959;C98;3;0;0;3
1959;C99;14;4;4;6
1959;D00;1;0;1;0
1959;D01;7;2;1;4
1959;D02;9;4;2;3
1959;D04;2;0;1;1
1959;D08;2;1;1;0
1959;D10;2;0;0;2
1959;D11;4;1;2;1
1959;D13;4;1;1;2
1959;D14;2;0;0;2
1959;D15;4;3;1;0
1959;D16;2;1;0;1
1959;D17;2;1;0;1
1959;D19;2;2;0;0
1959;D20;2;1;1;0
1959;D22;3;0;0;3
1959;D23;1;0;1;0
1959;D25;5;1;1;3
1959;D26;5;4;0;1
1959;D27;2;0;0;2
1959;D28;1;1;0;0
1959;D29;4;1;3;0
1959;D30;5;2;2;1
1959;D31;5;3;0;2
1959;D32;5;2;0;3
1959;D33;4;1;2;1
1959;D34;4;2;1;1
1959;D35;7;4;0;3
1959;D36;13;7;2;4
1959;D37;1;0;0;1
1959;D38;10;5;2;3
1959;D40;5;1;1;3
1959;D41;13;5;0;8
1959;D42;6;0;0;6
1959;D43;4;0;1;3
1959;D44;3;2;0;1
1959;D45;5;1;1;3
1959;D46;4;2;1;1
1959;D47;5;3;0;2
1959;D48;6;3;2;1
1959;D49;1;0;1;0
1959;D50;1;1;0;0
1959;D53;1;1;0;0
1959;D54;2;1;0;1
1959;D55;8;3;2;3
1959;D56;1;0;0;1
1959;D58;3;0;0;3
1959;D59;5;0;1;4
1959;D60;3;0;0;3
1959;D61;1;0;0;1
1959;D63;3;0;0;3
1959;D64;1;1;0;0
1959;D66;2;2;0;0
1959;D69;1;0;0;1
1959;D70;1;1;0;0
1959;D71;3;1;1;1
1959;D72;2;2;0;0
1959;D73;1;0;0;1
1959;D74;1;0;1;0
1959;D75;1;1;0;0
1959;D76;1;0;1;0
1959;D77;2;1;1;0
1959;D78;4;0;2;2
1959;D79;2;0;0;2
1959;D83;1;0;1;0
1959;D84;3;0;0;3
1959;D85;2;0;2;0
1959;D86;2;1;1;0
1959;D87;2;0;1;1
1959;D88;1;0;0;1
1959;D90;2;1;0;1
1959;D91;7;2;1;4
1959;D93;5;3;0;2
1959;D94;2;2;0;0
1959;D95;6;2;1;3
1959;D97;1;1;0;0
1959;D98;1;1;0;0
1959;D99;1;0;0;1
1959;E01;2;1;0;1
1959;E02;1;0;0;1
1959;E03;1;0;1;0
1959;E04;2;0;1;1
1959;E05;1;0;0;1
1959;E07;3;1;0;2
1959;E08;1;0;0;1
1959;E10;3;2;0;1
1959;E11;2;1;0;1
1959;E13;2;2;0;0
1959;E14;9;3;1;5
1959;E15;3;0;1;2
1959;E16;2;0;0;2
1959;E17;3;1;1;1
1959;E18;1;0;0;1
1959;E19;3;0;0;3
1959;E20;1;0;1;0
1959;E21;1;0;1;0
1959;E24;2;0;1;1
1959;E25;4;3;0;1
1959;E26;1;0;0;1
1959;E27;3;1;0;2
1959;E28;1;1;0;0
1959;E29;2;0;2;0
1959;E30;4;2;0;2
1959;E31;5;0;1;4
1959;E32;1;0;1;0
1959;E33;1;1;0;0
1959;E38;1;0;1;0
1959;E39;3;0;1;2
1959;E40;2;1;0;1
1959;E41;3;1;1;1
1959;E42;10;6;2;2
1959;E43;5;1;2;2
1959;E44;2;1;0;1
1959;E45;3;1;1;1
1959;E46;17;5;4;8
1959;E48;3;0;3;0
1959;E49;1;1;0;0
1959;E50;2;2;0;0
1959;E51;4;2;1;1
1959;E52;1;1;0;0
1959;E53;6;1;2;3
1959;E54;14;7;2;5
1959;E55;11;3;2;6
1959;E56;2;0;0;2
1959;E58;2;2;0;0
1959;E59;15;7;0;8
1959;E60;10;3;2;5
1959;E61;14;3;3;8
1959;E62;17;6;2;9
1959;E63;4;0;0;4
1959;E64;5;2;2;1
1959;E65;2;0;1;1
1959;E66;8;4;2;2
1959;E67;4;2;1;1
1959;E68;1;1;0;0
1959;E69;9;6;1;2
1959;E70;8;3;3;2
1959;E72;2;0;1;1
1959;E73;3;1;1;1
1959;E74;4;1;2;1
1959;E75;1;0;0;1
1959;E76;1;1;0;0
1959;E79;2;0;2;0
1959;E80;9;3;2;4
1959;E81;15;5;3;7
1959;E82;2;1;0;1
1959;E85;2;1;1;0
1959;E86;2;1;0;1
1959;E87;6;2;1;3
1959;E88;5;2;1;2
1959;E89;6;3;0;3
1959;E90;3;2;0;1
1959;E91;16;5;6;5
1959;E92;9;3;0;6
1959;E93;13;9;2;2
1959;E94;7;3;3;1
1959;E95;6;2;0;4
1959;E96;6;2;1;3
1959;E97;3;0;2;1
1959;E99;1;0;0;1
1960;A00;12;5;1;6
1960;A02;3;1;1;1
1960;A03;5;1;3;1
1960;A04;10;5;0;5
1960;A05;8;3;2;3
1960;A06;1;0;1;0
1960;A07;11;4;4;3
1960;A08;4;2;2;0
1960;A09;3;3;0;0
1960;A10;3;0;2;1
1960;A11;6;2;1;3
1960;A12;7;0;3;4
1960;A13;4;1;2;1
1960;A14;1;0;0;1
1960;A15;3;1;1;1
1960;A16;15;4;4;7
1960;A17;10;2;1;7
1960;A19;1;0;0;1
1960;A20;2;1;0;1
1960;A21;13;3;4;6
1960;A22;8;4;1;3
1960;A23;4;1;0;3
1960;A24;2;1;1;0
1960;A25;8;1;3;4
1960;A26;5;2;3;0
1960;A28;4;1;1;2
1960;A29;8;1;0;7
1960;A30;6;1;2;3
1960;A31;1;0;0;1
1960;A32;4;1;1;2
1960;A33;2;0;0;2
1960;A34;8;5;0;3
1960;A35;5;1;0;4
1960;A36;15;5;4;6
1960;A37;17;4;3;10
1960;A38;6;1;1;4
1960;A39;7;1;2;4
1960;A40;11;2;0;9
1960;A41;5;3;0;2
1960;A42;3;0;2;1
1960;A43;10;3;3;4
1960;A44;4;4;0;0
1960;A45;2;0;2;0
1960;A46;6;2;1;3
1960;A47;8;1;4;3
1960;A48;18;4;4;10
1960;A49;4;0;0;4
1960;A50;1;0;1;0
1960;A53;14;3;6;5
1960;A54;7;3;1;3
1960;A55;6;1;1;4
1960;A56;4;0;3;1
1960;A57;2;0;1;1
1960;A60;7;3;3;1
1960;A61;8;2;3;3
1960;A62;2;2;0;0
1960;A64;1;0;0;1
1960;A65;6;5;1;0
1960;A67;4;3;0;1
1960;A68;1;0;1;0
1960;A69;2;1;1;0
1960;A70;5;1;4;0
1960;A71;4;4;0;0
1960;A72;2;0;0;2
1960;A75;1;0;0;1
1960;A76;1;0;1;0
1960;A78;2;1;0;1
1960;A80;5;3;1;1
1960;A81;5;1;1;3
1960;A82;2;0;0;2
1960;A83;3;0;2;1
1960;A84;4;2;0;2
1960;A85;8;3;1;4
1960;A86;3;1;1;1
1960;A87;4;3;0;1
1960;A88;1;0;1;0
1960;A89;2;0;1;1
1960;A90;2;0;1;1
1960;A91;1;0;1;0
1960;A92;5;2;2;1
1960;A93;1;1;0;0
1960;A94;3;2;1;0
1960;A95;3;2;0;1
1960;A96;1;0;1;0
1960;A97;4;1;0;3
1960;A98;1;1;0;0
1960;A99;1;0;0;1
1960;B00;3;3;0;0
1960;B01;12;5;6;1
1960;B02;7;0;1;6
1960;B03;7;2;2;3
1960;B04;3;1;1;1
1960;B05;9;4;3;2
1960;B06;11;3;6;2
1960;B07;7;4;0;3
1960;B08;5;3;0;2
1960;B09;2;1;0;1
1960;B10;5;3;0;2
1960;B11;7;2;1;4
1960;B12;2;0;2;0
1960;B13;2;1;0;1
1960;B14;8;4;0;4
1960;B15;5;1;0;4
1960;B16;6;1;0;5
1960;B17;8;1;1;6
1960;B18;17;6;1;10
1960;B19;7;2;0;5
1960;B20;4;1;2;1
1960;B21;4;1;1;2
1960;B22;12;2;7;3
1960;B23;6;2;3;1
1960;B24;3;1;0;2
1960;B25;11;2;5;4
1960;B26;5;1;2;2
1960;B27;5;1;2;2
1960;B28;6;1;1;4
1960;B29;7;4;2;1
1960;B30;4;1;1;2
1960;B31;4;2;1;1
1960;B32;9;5;1;3
1960;B33;12;7;2;3
1960;B34;15;1;6;8
1960;B35;9;4;2;3
1960;B36;7;3;2;2
1960;B37;3;0;2;1
1960;B38;2;0;1;1
1960;B39;5;2;0;3
1960;B40;5;2;0;3
1960;B41;16;3;9;4
1960;B42;18;4;6;8
1960;B43;9;2;6;1
1960;B44;13;2;5;6
1960;B45;8;2;2;4
1960;B47;11;0;6;5
1960;B48;10;2;6;2
1960;B49;7;1;2;4
1960;B50;6;2;1;3
1960;B51;10;2;5;3
1960;B52;12;1;5;6
1960;B53;9;4;5;0
1960;B54;2;1;0;1
1960;B55;6;1;4;1
1960;B56;1;0;1;0
1960;B57;2;1;0;1
1960;B58;2;0;1;1
1960;B59;6;0;2;4
1960;B60;6;2;2;2
1960;B61;4;1;3;0
1960;B62;2;0;0;2
1960;B63;4;1;1;2
1960;B64;1;0;0;1
1960;B65;2;0;1;1
1960;B66;10;6;3;1
1960;B67;2;1;1;0
1960;B68;2;0;2;0
1960;B69;3;1;2;0
1960;B70;4;0;0;4
1960;B72;2;0;1;1
1960;B73;8;3;2;3
1960;B74;3;0;2;1
1960;B75;1;0;1;0
1960;B76;6;2;2;2
1960;B77;11;5;1;5
1960;B78;2;0;0;2
1960;B80;9;4;3;2
1960;B81;5;3;1;1
1960;B82;5;4;0;1
1960;B84;5;0;3;2
1960;B85;5;2;0;3
1960;B86;5;1;2;2
1960;B87;6;1;2;3
1960;B88;9;3;4;2
1960;B89;1;0;0;1
1960;B91;2;1;1;0
1960;B92;16;5;7;4
1960;B93;7;3;2;2
1960;B94;8;2;1;5
1960;B95;8;2;3;3
1960;B96;27;6;11;10
1960;B97;2;0;0;2
1960;B98;8;3;2;3
1960;B99;16;5;7;4
1960;C00;10;4;4;2
1960;C01;2;0;1;1
1960;C02;5;2;2;1
1960;C04;3;1;2;0
1960;C05;7;2;1;4
1960;C06;7;3;2;2
1960;C07;2;0;1;1
1960;C08;1;0;0;1
1960;C09;1;0;0;1
1960;C10;4;1;1;2
1960;C11;8;7;0;1
1960;C12;3;1;2;0
1960;C13;10;7;1;2
1960;C14;8;5;1;2
1960;C15;5;3;0;2
1960;C16;7;3;1;3
1960;C17;5;2;1;2
1960;C18;16;7;5;4
1960;C19;11;5;3;3
1960;C24;1;0;1;0
1960;C25;1;0;1;0
1960;C30;1;1;0;0
1960;C32;1;1;0;0
1960;C34;2;2;0;0
1960;C35;1;0;0;1
1960;C36;7;4;1;2
1960;C37;1;1;0;0
1960;C38;1;0;1;0
1960;C39;1;1;0;0
1960;C41;7;4;1;2
1960;C42;4;4;0;0
1960;C43;5;2;0;3
1960;C44;7;0;4;3
1960;C45;4;1;2;1
1960;C46;4;2;1;1
1960;C47;11;1;2;8
1960;C48;2;0;0;2
1960;C49;1;1;0;0
1960;C50;5;1;4;0
1960;C52;1;0;0;1
1960;C53;1;0;1;0
1960;C56;6;0;4;2
1960;C57;3;3;0;0
1960;C58;1;1;0;0
1960;C61;3;2;1;0
1960;C62;1;0;1;0
1960;C63;8;5;3;0
1960;C64;7;3;1;3
1960;C65;7;2;0;5
1960;C66;3;1;1;1
1960;C67;5;3;1;1
1960;C68;3;2;0;1
1960;C70;7;2;1;4
1960;C71;4;0;2;2
1960;C73;1;1;0;0
1960;C74;3;2;1;0
1960;C75;6;3;1;2
1960;C76;19;8;1;10
1960;C77;13;7;0;6
1960;C78;1;1;0;0
1960;C79;2;1;0;1
1960;C81;1;1;0;0
1960;C82;1;1;0;0
1960;C83;1;1;0;0
1960;C84;14;5;4;5
1960;C85;10;5;2;3
1960;C86;6;3;0;3
1960;C87;5;1;1;3
1960;C88;1;0;1;0
1960;C89;4;2;1;1
1960;C90;7;3;1;3
1960;C91;4;1;2;1
1960;C92;9;4;0;5
1960;C95;12;1;4;7
1960;C96;4;3;0;1
1960;C97;10;3;3;4
1960;C98;3;1;1;1
1960;C99;7;5;0;2
1960;D00;4;0;3;1
1960;D01;7;2;2;3
1960;D02;14;3;5;6
1960;D03;5;4;0;1
1960;D04;4;2;1;1
1960;D05;4;1;1;2
1960;D07;5;2;1;2
1960;D10;1;0;1;0
1960;D11;6;1;1;4
1960;D12;1;1;0;0
1960;D13;6;2;0;4
1960;D14;8;0;0;8
1960;D15;4;2;1;1
1960;D16;7;4;0;3
1960;D17;2;2;0;0
1960;D18;1;1;0;0
1960;D19;3;1;1;1
1960;D20;1;0;0;1
1960;D21;2;1;1;0
1960;D22;6;2;3;1
1960;D23;3;2;0;1
1960;D24;3;0;3;0
1960;D25;8;2;4;2
1960;D26;4;3;0;1
1960;D27;12;0;2;10
1960;D28;2;1;0;1
1960;D29;3;0;2;1
1960;D30;4;1;0;3
1960;D32;4;3;0;1
1960;D33;2;0;0;2
1960;D34;10;5;1;4
1960;D35;14;5;1;8
1960;D36;19;7;1;11
1960;D37;3;2;0;1
1960;D38;7;2;4;1
1960;D40;8;1;3;4
1960;D41;3;0;0;3
1960;D42;11;6;1;4
1960;D43;2;1;0;1
1960;D45;10;4;3;3
1960;D46;5;3;1;1
1960;D47;4;3;0;1
1960;D48;9;3;2;4
1960;D52;4;2;0;2
1960;D53;7;4;0;3
1960;D55;2;0;0;2
1960;D56;2;0;0;2
1960;D57;3;1;0;2
1960;D58;3;1;1;1
1960;D59;1;0;0;1
1960;D60;2;0;1;1
1960;D61;8;5;2;1
1960;D62;1;1;0;0
1960;D64;1;1;0;0
1960;D66;2;0;2;0
1960;D67;1;0;0;1
1960;D69;3;1;0;2
1960;D70;1;1;0;0
1960;D71;3;1;0;2
1960;D72;1;0;1;0
1960;D74;3;0;2;1
1960;D75;4;0;0;4
1960;D76;3;2;1;0
1960;D77;1;1;0;0
1960;D78;7;3;3;1
1960;D79;6;0;1;5
1960;D80;3;1;1;1
1960;D84;2;1;0;1
1960;D85;2;0;0;2
1960;D86;2;0;1;1
1960;D87;2;2;0;0
1960;D88;3;1;0;2
1960;D90;3;2;0;1
1960;D91;5;1;1;3
1960;D92;4;1;1;2
1960;D93;6;3;3;0
1960;D94;18;2;5;11
1960;D95;7;1;3;3
1960;D96;2;0;0;2
1960;D97;4;2;2;0
1960;D98;2;1;0;1
1960;D99;1;1;0;0
1960;E00;1;0;1;0
1960;E01;4;1;1;2
1960;E02;4;2;1;1
1960;E03;1;0;1;0
1960;E04;5;2;0;3
1960;E05;1;0;1;0
1960;E06;5;4;0;1
1960;E07;4;1;1;2
1960;E08;2;1;0;1
1960;E09;3;0;0;3
1960;E10;2;2;0;0
1960;E11;10;5;2;3
1960;E12;6;2;0;4
1960;E13;2;0;0;2
1960;E14;12;4;1;7
1960;E15;5;1;2;2
1960;E16;5;0;1;4
1960;E17;1;0;0;1
1960;E18;7;5;0;2
1960;E19;5;1;1;3
1960;E20;7;4;1;2
1960;E21;5;0;1;4
1960;E22;2;1;1;0
1960;E24;10;3;2;5
1960;E25;4;1;2;1
1960;E26;2;1;0;1
1960;E27;7;3;1;3
1960;E28;1;0;0;1
1960;E29;2;0;1;1
1960;E30;5;1;3;1
1960;E31;8;3;1;4
1960;E32;4;1;3;0
1960;E35;1;0;1;0
1960;E38;1;0;0;1
1960;E39;3;0;0;3
1960;E40;4;1;2;1
1960;E41;3;2;0;1
1960;E42;3;0;1;2
1960;E43;6;2;1;3
1960;E44;1;1;0;0
1960;E45;5;2;3;0
1960;E46;20;4;5;11
1960;E47;2;0;1;1
1960;E48;4;1;1;2
1960;E49;5;3;0;2
1960;E50;5;3;0;2
1960;E51;8;2;3;3
1960;E52;6;1;0;5
1960;E53;2;1;0;1
1960;E54;19;5;0;14
1960;E55;12;2;3;7
1960;E56;2;1;0;1
1960;E57;3;0;0;3
1960;E58;3;1;0;2
1960;E59;6;3;1;2
1960;E60;8;1;3;4
1960;E61;11;2;6;3
1960;E62;20;8;5;7
1960;E63;3;0;1;2
1960;E64;14;8;2;4
1960;E65;4;1;2;1
1960;E66;8;4;1;3
1960;E67;10;3;4;3
1960;E68;10;4;5;1
1960;E69;7;3;3;1
1960;E70;31;13;8;10
1960;E71;4;2;0;2
1960;E72;8;1;2;5
1960;E73;7;4;1;2
1960;E75;1;1;0;0
1960;E76;5;3;0;2
1960;E77;3;1;2;0
1960;E79;3;0;1;2
1960;E80;8;4;4;0
1960;E81;7;5;1;1
1960;E82;4;1;2;1
1960;E83;2;1;0;1
1960;E84;1;0;0;1
1960;E85;1;0;1;0
1960;E86;2;1;0;1
1960;E87;4;1;0;3
1960;E88;7;2;3;2
1960;E89;8;2;3;3
1960;E90;7;4;1;2
1960;E91;23;8;7;8
1960;E92;17;6;5;6
1960;E93;12;4;6;2
1960;E94;9;3;1;5
1960;E95;5;2;1;2
1960;E96;3;1;1;1
1960;E97;12;3;3;6
1960;E98;4;3;0;1
1960;E99;4;3;1;0
1961;A00;11;3;4;4
1961;A02;2;2;0;0
1961;A03;3;1;2;0
1961;A04;16;5;8;3
1961;A05;13;5;4;4
1961;A06;2;1;0;1
1961;A07;21;5;7;9
1961;A08;9;4;2;3
1961;A09;6;2;0;4
1961;A10;4;3;0;1
1961;A11;9;3;4;2
1961;A12;4;1;2;1
1961;A13;4;2;0;2
1961;A14;6;3;2;1
1961;A15;2;2;0;0
1961;A16;15;3;3;9
1961;A17;6;3;1;2
1961;A19;1;0;0;1
1961;A20;3;2;1;0
1961;A21;15;3;6;6
1961;A22;6;0;1;5
1961;A23;7;4;2;1
1961;A24;9;1;6;2
1961;A25;17;6;2;9
1961;A26;12;2;3;7
1961;A27;2;0;0;2
1961;A28;7;1;2;4
1961;A29;8;3;0;5
1961;A30;2;1;0;1
1961;A31;3;1;2;0
1961;A32;8;2;3;3
1961;A33;3;1;0;2
1961;A34;8;3;3;2
1961;A35;8;3;2;3
1961;A36;16;2;3;11
1961;A37;11;1;3;7
1961;A38;9;2;1;6
1961;A39;4;2;2;0
1961;A40;6;2;1;3
1961;A41;3;2;0;1
1961;A42;7;5;1;1
1961;A43;15;4;7;4
1961;A44;6;4;1;1
1961;A45;1;0;1;0
1961;A46;5;0;1;4
1961;A48;24;7;3;14
1961;A49;15;4;6;5
1961;A50;1;0;1;0
1961;A52;1;1;0;0
1961;A53;13;5;4;4
1961;A54;10;4;4;2
1961;A55;13;6;3;4
1961;A56;14;6;5;3
1961;A57;3;1;1;1
1961;A58;1;1;0;0
1961;A59;1;1;0;0
1961;A60;1;0;0;1
1961;A61;5;0;3;2
1961;A62;4;1;3;0
1961;A63;1;0;1;0
1961;A65;13;4;5;4
1961;A68;4;1;2;1
1961;A70;6;5;0;1
1961;A71;6;1;1;4
1961;A72;3;1;0;2
1961;A74;1;1;0;0
1961;A75;3;1;2;0
1961;A76;2;1;0;1
1961;A78;2;1;0;1
1961;A79;2;1;1;0
